hex,count
82a597fffffffff,34726.76862248216
82a407fffffffff,0.1418880527576852
82a3affffffffff,15008.09201285731
82a3a7fffffffff,46008.07818725905
82a39ffffffffff,23066.143172048538
82a397fffffffff,0.0
82a38ffffffffff,18325.5570780469
82a377fffffffff,31222.19019705283
82a36ffffffffff,9.843491306642655
82a367fffffffff,0.43302769053353524
82a35ffffffffff,0.0
82a357fffffffff,48440.71717147044
82a337fffffffff,25166.885682245924
82a32ffffffffff,26030.89503495206
82a327fffffffff,27941.073680207508
82a31ffffffffff,12876.566969819038
82a317fffffffff,6070.9175918821375
82a30ffffffffff,26017.116186167255
82a307fffffffff,12876.793135102716
82a2affffffffff,44102.61177113859
82a2a7fffffffff,43397.2351786655
82a287fffffffff,22628.998826728537
82a26ffffffffff,0.5638298318618078
82a25ffffffffff,0.0
82a257fffffffff,83020.5337786347
82a247fffffffff,73081.14860059548
82a237fffffffff,53304.978262547535
82a227fffffffff,66473.72240873321
82a217fffffffff,50899.13864920681
82a207fffffffff,198634.47365413271
82a16ffffffffff,8.564884703431021
82a15ffffffffff,3.9522561143896846
82a157fffffffff,7.422751742363989
82a11ffffffffff,50.06784303410523
82a117fffffffff,1.8184330364926544
82a0effffffffff,7.076939799758589
82a0e7fffffffff,2.8580175321949564
82a0dffffffffff,218.29737879772037
82a077fffffffff,45.01361214405413
82a06ffffffffff,93.96240779357127
82a067fffffffff,2.1233418956381036
82a05ffffffffff,187.685474068635
82a057fffffffff,4.382454067383015
82a04ffffffffff,274.9144462521173
82a047fffffffff,21.81574731820678
82a02ffffffffff,9.172597656733249
82a027fffffffff,3.2812551050069447
82a00ffffffffff,45.57732141802099
82a007fffffffff,22.193844977160865
829f5ffffffffff,5981.17502111241
829f57fffffffff,4632.850556499524
829f1ffffffffff,1602.170977091355
829f0ffffffffff,762.8886095132245
829ef7fffffffff,780.0104178661129
829edffffffffff,10318.79692215551
829ed7fffffffff,1834.8222250242504
829ec7fffffffff,826.1579367769989
829eaffffffffff,174.2553518530429
829ea7fffffffff,34.61473521285102
829e8ffffffffff,765.3630577735881
829e87fffffffff,486.5158075647753
829e37fffffffff,4473.678349611642
829e2ffffffffff,1671.7391297169283
829e27fffffffff,3761.2967803308043
829e1ffffffffff,2490.500352008436
829e17fffffffff,4690.4803166830025
829e07fffffffff,5918.379469586566
829daffffffffff,0.0
829d9ffffffffff,926.5854174410508
829d97fffffffff,539.6960354633774
829d77fffffffff,1043.3071313942387
829d6ffffffffff,19.344375474801613
829d67fffffffff,123.23076288360016
829d5ffffffffff,50.420547049287464
829d57fffffffff,5305.7464945677875
829d4ffffffffff,599.6914836718387
829d47fffffffff,183.47482417680655
829d37fffffffff,0.0
829d2ffffffffff,7153.989222096694
829d27fffffffff,11076.320798824228
829d0ffffffffff,7448.149253130325
829d07fffffffff,8299.527696948624
829cf7fffffffff,543.1440290833657
829ceffffffffff,219.4408071741594
829ce7fffffffff,274.2135787900237
829cdffffffffff,9704.5022911155
829cd7fffffffff,66740.51292617322
829ccffffffffff,1321.0489786327198
829cc7fffffffff,6673.412932896333
829cb7fffffffff,6980.302637709606
829caffffffffff,18404.887415858924
829ca7fffffffff,7287.983956133927
829c9ffffffffff,5406.468684281111
829c97fffffffff,13555.557062383861
829c8ffffffffff,29268.66064408093
829c87fffffffff,22054.303931738683
829c77fffffffff,42.06848271197608
829c6ffffffffff,10.748062310077952
829c67fffffffff,75.39107296885787
829c5ffffffffff,127.41500049689135
829c4ffffffffff,77.06862328422864
829c47fffffffff,29.67986838198037
829c2ffffffffff,5724.119482755
829c27fffffffff,8768.955030303683
829c1ffffffffff,51.982897608389266
829c0ffffffffff,92.58845926737094
829c07fffffffff,5307.318519316478
829bb7fffffffff,2.283969254248263
829baffffffffff,100.96725658628861
829b8ffffffffff,903.7778553403821
829b77fffffffff,19.3509454557051
829b6ffffffffff,824.293216957873
829b5ffffffffff,2708.0274587248314
829b57fffffffff,172.99769907855332
829b4ffffffffff,13072.943706651537
829b47fffffffff,202.35105005750938
829b1ffffffffff,359.2560878871302
829b0ffffffffff,3566.1161122824315
829b07fffffffff,3329.608513675899
829af7fffffffff,24.76464956722779
829adffffffffff,0.0
829ab7fffffffff,12.968331816459521
829aaffffffffff,0.14297985354612594
829a77fffffffff,84.19741896477922
829a6ffffffffff,29.042909954148037
829a5ffffffffff,169.1143935282859
829a4ffffffffff,176.90910379596434
829a47fffffffff,0.2787450166271367
829a2ffffffffff,22.616366220676213
829a27fffffffff,370.147662573828
829a17fffffffff,933.8224598812594
829a0ffffffffff,504.13110283923726
829a07fffffffff,4657.445239866373
8299a7fffffffff,20.912824261131895
82980ffffffffff,89.58747621598448
8297b7fffffffff,126332.64721920619
8297affffffffff,221942.9305803419
8297a7fffffffff,70032.49317710349
82979ffffffffff,61304.16351788431
829797fffffffff,19783.42087075421
82978ffffffffff,34819.23570178129
829787fffffffff,95348.9786963148
829777fffffffff,51965.979243195914
82976ffffffffff,1190.279961454384
829767fffffffff,28797.812435168635
82975ffffffffff,32573.017379457575
829757fffffffff,59195.28394941333
82974ffffffffff,4633.138086812576
829747fffffffff,9379.044268544265
829737fffffffff,44438.338262690064
82972ffffffffff,29336.43640984716
829727fffffffff,54927.030999569775
82971ffffffffff,110521.23105977036
829717fffffffff,50932.37375964244
82970ffffffffff,124700.47882615335
829707fffffffff,46977.707067069576
8296f7fffffffff,68243.91761799698
8296effffffffff,113611.11299263222
8296e7fffffffff,131510.32233854578
8296dffffffffff,47748.897893316236
8296d7fffffffff,339306.3028995556
8296cffffffffff,135865.57264184247
8296c7fffffffff,98634.11828918406
8296b7fffffffff,124260.09328544038
8296affffffffff,120089.30384232549
8296a7fffffffff,81589.89907828256
82969ffffffffff,164142.80981989217
829697fffffffff,161812.50035963557
82968ffffffffff,80947.40510418048
829687fffffffff,77326.92766589284
829677fffffffff,13062.135035339417
82966ffffffffff,1581.261190188653
829667fffffffff,15537.697742605891
82965ffffffffff,38100.31857010472
829657fffffffff,34940.184207063496
82964ffffffffff,16815.98099058665
829647fffffffff,10958.988723055469
829637fffffffff,271633.9969186142
82962ffffffffff,134152.86484556348
829627fffffffff,119108.88210544837
82961ffffffffff,58161.86844551746
829617fffffffff,90204.85869090841
82960ffffffffff,206003.19177446704
829607fffffffff,41262.041944793236
8295affffffffff,34411.35462011828
8295a7fffffffff,147800.3626728659
829577fffffffff,52321.589099660014
82956ffffffffff,19995.783869927993
829567fffffffff,8987.447519877318
82955ffffffffff,7893.784676468801
829557fffffffff,5989.012838983545
82954ffffffffff,14247.417473928843
829547fffffffff,31653.810772237077
829537fffffffff,22372.391094011953
82952ffffffffff,117492.42550369118
829527fffffffff,23191.11632547568
82951ffffffffff,35224.04387286558
829517fffffffff,84563.01113441077
82950ffffffffff,55731.03173994199
829507fffffffff,234027.55218407683
8294f7fffffffff,46.4859330485399
8294effffffffff,303.6207644493491
8294e7fffffffff,28.361959714849437
8294dffffffffff,31.352212448630976
8294d7fffffffff,75.99460988580012
8294cffffffffff,43.611309777979564
8294c7fffffffff,93.2075620979164
8294affffffffff,72.93429646107417
82949ffffffffff,40.87790268654692
829497fffffffff,163.31149439168033
82948ffffffffff,769.2502268415402
829487fffffffff,757.0249690228736
829477fffffffff,95.5651765708142
82946ffffffffff,3720.7694322431803
829467fffffffff,2305.52463028388
82945ffffffffff,3539.486087081037
829457fffffffff,6603.2610032074535
82944ffffffffff,173.3310720555984
829447fffffffff,98.59584502254553
829437fffffffff,26280.693247554063
82942ffffffffff,54494.98170094389
829427fffffffff,66000.72574711694
82941ffffffffff,7.295602006669808
829417fffffffff,1.2798815022717238
829407fffffffff,48226.647311294
829167fffffffff,0.0
828fa7fffffffff,853.0659000090473
828f77fffffffff,185517.06567120078
828f6ffffffffff,3381.303942693868
828f67fffffffff,1720.6718018962247
828f5ffffffffff,67617.90312349539
828f57fffffffff,85513.6649023936
828f4ffffffffff,23312.189411306863
828f47fffffffff,34427.08214201216
828f2ffffffffff,94145.17333619906
828f27fffffffff,42847.14737277584
828f0ffffffffff,186054.61672984436
828e77fffffffff,458766.52577727207
828e6ffffffffff,63773.87568146284
828e67fffffffff,487996.69641715626
828e4ffffffffff,3377.319417086796
828e47fffffffff,26011.768845589766
828e27fffffffff,28772.487519956067
828db7fffffffff,20753.634531285752
828daffffffffff,403343.37292486156
828da7fffffffff,168358.50055377357
828d9ffffffffff,20511.86723223747
828d97fffffffff,99395.4096288104
828d8ffffffffff,602576.3267974356
828d87fffffffff,304436.0927835836
828cf7fffffffff,193828.08141810948
828ce7fffffffff,225.10922110976907
828cdffffffffff,127752.69795173545
828cd7fffffffff,122226.94611543958
828cc7fffffffff,35121.045889942245
828cb7fffffffff,34132.54962560608
828caffffffffff,56105.98856753872
828ca7fffffffff,9365.58540268435
828c9ffffffffff,13876.210864872235
828c97fffffffff,97682.62997464469
828c8ffffffffff,59928.84135868208
828c87fffffffff,31995.626656087505
828c6ffffffffff,24.95902291537369
828c47fffffffff,23.95460266153414
828c37fffffffff,636276.0307259823
828c27fffffffff,67.56766704907284
828c1ffffffffff,739609.3415245978
828c17fffffffff,1754584.7425577098
828bb7fffffffff,9423.232729089494
828baffffffffff,3406.08766925382
828ba7fffffffff,31125.509173923514
828b9ffffffffff,3560.534624137026
828b97fffffffff,2234.671648128183
828b8ffffffffff,4147.816661751015
828b87fffffffff,11354.556956492928
828b77fffffffff,6340.058451913673
828b6ffffffffff,23039.785212086343
828b67fffffffff,38612.19454556063
828b5ffffffffff,13670.57159566581
828b57fffffffff,8773.713245873578
828b4ffffffffff,2434.292329184313
828b47fffffffff,7942.155809432593
828b37fffffffff,1945.3075398662809
828b2ffffffffff,38118.05280937011
828b27fffffffff,33493.41019409456
828b1ffffffffff,2261.9939855550388
828b17fffffffff,4512.838603002919
828b0ffffffffff,5233.024670368333
828b07fffffffff,14401.198932243888
828af7fffffffff,53460.92356214835
828aeffffffffff,1787.8371863053117
828ae7fffffffff,4009.4595717335496
828adffffffffff,11440.64621171825
828ad7fffffffff,1779.7625816806317
828acffffffffff,223.03142074177293
828ac7fffffffff,667.0795521926889
828ab7fffffffff,3125.0345543399744
828aaffffffffff,796.148740988638
828aa7fffffffff,1007.3208398633649
828a9ffffffffff,13086.3434333436
828a97fffffffff,7559.490072673408
828a8ffffffffff,11531.699163998392
828a87fffffffff,4367.464440776095
828a77fffffffff,920.3011440007829
828a6ffffffffff,9308.61994010412
828a67fffffffff,2187.466820886401
828a5ffffffffff,1515.9099903535616
828a57fffffffff,2294.426758504107
828a4ffffffffff,625.2705312431821
828a47fffffffff,6275.143889315647
828a37fffffffff,6505.656278990129
828a2ffffffffff,13635.015430137535
828a27fffffffff,13950.4373000606
828a1ffffffffff,1221.1194083896623
828a17fffffffff,1361.9259294947221
828a0ffffffffff,1615.0113312475457
828a07fffffffff,3556.9899275331313
82896ffffffffff,2.28662990235968
82895ffffffffff,9.330386078944603
82894ffffffffff,12.562764045136001
828937fffffffff,13093.001971470809
82892ffffffffff,301.68631996953684
828927fffffffff,1821.5176121270965
828917fffffffff,86.96431890573112
828907fffffffff,2478.604418000804
8288cffffffffff,314.75378007332057
82882ffffffffff,9.550330621529607
82881ffffffffff,0.0
82880ffffffffff,0.0
8285b7fffffffff,10.260269277302877
8285a7fffffffff,4350.476626072467
82859ffffffffff,9.804563244966221
828587fffffffff,4149.504163639786
82846ffffffffff,2140.078483616205
82845ffffffffff,0.0
8283b7fffffffff,195588.50457314044
8283affffffffff,32154.48871984338
8283a7fffffffff,18314.328159254077
82839ffffffffff,33045.862386714296
828397fffffffff,48308.76546285455
82838ffffffffff,235869.21652411832
828387fffffffff,87897.37356251931
828337fffffffff,51103.54933155629
828327fffffffff,67851.44936931111
82831ffffffffff,175666.6675127466
828317fffffffff,33426.43534010184
828307fffffffff,79235.28231266678
8282f7fffffffff,43126.47182605299
8282e7fffffffff,453.3398450340183
8282dffffffffff,651474.0996569898
8282d7fffffffff,204284.80408943645
8282c7fffffffff,376.6458212318204
8282b7fffffffff,37764.83425787681
8282affffffffff,17602.879763919005
8282a7fffffffff,22712.28156667176
82829ffffffffff,19800.68756959212
828297fffffffff,23681.558239856207
82828ffffffffff,14177.499479080607
828287fffffffff,8420.738203866125
828257fffffffff,140.89558808319228
828237fffffffff,56150.408186978355
82821ffffffffff,4561.956627828833
828217fffffffff,28201.031267416638
828207fffffffff,2596.9167929211744
8281affffffffff,162115.43365138222
8281a7fffffffff,106275.653930193
82819ffffffffff,222759.60669966965
82818ffffffffff,264951.50094863656
828187fffffffff,158974.33408958657
828177fffffffff,8109.069706180513
82816ffffffffff,5089.428309270536
828167fffffffff,7402.100133619724
82815ffffffffff,28139.072993347378
828157fffffffff,5860.995718067543
82814ffffffffff,19657.05431992775
828147fffffffff,16280.15580123702
828137fffffffff,34946.615564697495
82812ffffffffff,21096.639719088187
828127fffffffff,29211.73064941907
82811ffffffffff,40551.08529647613
828117fffffffff,217150.69318098537
82810ffffffffff,18721.713124784877
828107fffffffff,50010.183008385575
8280b7fffffffff,9.51578013012628
8280a7fffffffff,72025.94212008583
828077fffffffff,49629.96462473792
82806ffffffffff,19401.50284578567
828067fffffffff,31307.389544892725
828057fffffffff,55565.538966960994
82804ffffffffff,9020.530440021304
828047fffffffff,100771.7436478415
828037fffffffff,68606.95084974202
82802ffffffffff,53585.046559734554
828027fffffffff,34573.50057231344
82801ffffffffff,50602.32204877759
828017fffffffff,194728.85354841707
82800ffffffffff,74008.73293744799
828007fffffffff,40952.07489783279
827faffffffffff,22.9097776991936
827fa7fffffffff,21.595500463525493
827f4ffffffffff,5.011342759079956
827f1ffffffffff,13.967487650433418
827f17fffffffff,29.77860743395378
827ef7fffffffff,3661.0207903576993
827ee7fffffffff,1865.3932915044238
827edffffffffff,30.94078840935434
827ed7fffffffff,455.2761344161807
827ecffffffffff,8.703818845754194
827ec7fffffffff,2275.073144803261
827e1ffffffffff,183.8373132145685
827e17fffffffff,193.14729052778165
827e07fffffffff,209.94110645651458
827c67fffffffff,0.0
827b6ffffffffff,64499.19898326066
827b5ffffffffff,94776.06973143833
827b4ffffffffff,282218.06647964637
827b37fffffffff,1.6873573994496411
827b2ffffffffff,1.8815477449550477
827b27fffffffff,0.4200046422038606
827af7fffffffff,25408.224939085165
827aeffffffffff,39224.80334457901
827ae7fffffffff,38200.87875463549
827adffffffffff,182883.0538222291
827ad7fffffffff,21115.78616726656
827acffffffffff,187377.5500078668
827ac7fffffffff,25597.47980008763
827aaffffffffff,13508.021924330962
827a9ffffffffff,10633.452232520864
827a97fffffffff,5111.3731258523785
827a8ffffffffff,14895.238713122355
827a87fffffffff,9902.226238587898
827a77fffffffff,32612.28009429256
827a6ffffffffff,408421.1836735657
827a67fffffffff,142643.7020948204
827a5ffffffffff,26402.181695826883
827a57fffffffff,24756.05891818882
827a4ffffffffff,130433.90491622478
827a47fffffffff,68236.96605811056
827a2ffffffffff,42554.371852761455
827a1ffffffffff,220414.77502004552
827a17fffffffff,9640.067475110647
827a0ffffffffff,44882.65231305124
82789ffffffffff,0.28579346128623206
82779ffffffffff,10312.434408941146
827797fffffffff,820.0503582793281
827777fffffffff,2540.1881060848114
827767fffffffff,20.95608391928871
82775ffffffffff,129.42240386529735
827757fffffffff,842.1958361852168
827737fffffffff,978.0978619618513
827727fffffffff,838.0156688897098
82771ffffffffff,2.5724158518076963
82770ffffffffff,828.2838187354083
827707fffffffff,784.6040773250612
8276f7fffffffff,107.65338841283231
8276dffffffffff,0.14500476751957928
8276d7fffffffff,4471.57636960131
8276b7fffffffff,15054.385976967065
8276affffffffff,567.9469026221285
8276a7fffffffff,8953.838389415745
82769ffffffffff,3060.4946211598394
827697fffffffff,118.1218956797092
82768ffffffffff,2560.280631970518
827687fffffffff,10143.969745749246
82765ffffffffff,246.27255363484528
827637fffffffff,5.9585590122918815
8275b7fffffffff,164272.50038692894
8275affffffffff,105151.57072997023
8275a7fffffffff,63976.08390645962
82758ffffffffff,28851.28466441574
827587fffffffff,81307.4513369494
827577fffffffff,342743.5716584142
82755ffffffffff,0.0
827537fffffffff,132671.48828419892
82752ffffffffff,84648.97271681721
827527fffffffff,76357.53494168825
82751ffffffffff,159571.85365169993
827517fffffffff,59723.620335403684
82750ffffffffff,113789.27562773791
827507fffffffff,33293.50151592711
827437fffffffff,65934.11631365166
8273b7fffffffff,7811.524133708029
8273affffffffff,0.8613782197397182
82739ffffffffff,2937.725836666817
